UUID,Date,Sentiment_score,Lsa_summary
6cbd02e1-8bdc-447e-9db4-efce403e0842,2019-11-13T08:00:00.000+08:00,1,"UPDATE: Bank Of America Downgrades Alcoa To Underperform, Maintains $21 Target 'amid limited catalysts and a still cautious aluminum view' And 'Given the recent run up in shares'"
6e23ccdd-1866-4b2b-bec1-7cb8072c1c0f,2019-11-13T08:00:00.000+08:00,3,"Benzinga's Top Upgrades, Downgrades For November 13, 2019"
997d3845-ac16-44a1-8644-2dee32d6d9d5,2019-11-13T08:00:00.000+08:00,4,Bank of America Downgrades Alcoa to Underperform
505be4e7-1101-41d5-8b78-f0765bf37a22,2019-11-13T08:00:00.000+08:00,3,"Bogle Investment Management L P Buys RH, Sony Corp, NetEase Inc, Sells Synchrony Financial, ..."
761ebaef-6ea7-4814-93b5-f397db8cac72,2019-11-13T08:00:00.000+08:00,2,"Alcoa downgraded, Freeport McMoRan upgraded at BAML"
80f69019-68b8-4bff-bc91-2fd80213cf09,2019-11-13T08:00:00.000+08:00,1,"UPDATE: Bank Of America Downgrades Alcoa To Underperform, Maintains $21 Target 'amid limited catalysts and a still cautious aluminum view' And 'Given the recent run up in shares'"
ba22cb0e-fbf6-4196-97f4-7247aa4f4383,2019-11-13T08:00:00.000+08:00,3,"Benzinga's Top Upgrades, Downgrades For November 13, 2019"
7564552a-4de3-4d72-ace4-f15b83d207e3,2019-11-13T08:00:00.000+08:00,4,Bank of America Downgrades Alcoa to Underperform
c14bf8da-bc5c-4f9d-a805-d10d435180e0,2019-11-13T08:00:00.000+08:00,3,"Bogle Investment Management L P Buys RH, Sony Corp, NetEase Inc, Sells Synchrony Financial, ..."
05348237-e903-4b58-9527-79e6e5e76d82,2019-11-13T08:00:00.000+08:00,2,"Alcoa downgraded, Freeport McMoRan upgraded at BAML"
504a26df-dd70-40cb-94d7-5f5d918121bb,2019-11-08T08:00:00.000+08:00,1,"BP Capital Fund Exits Westlake, Quanta"
30239492-a9e6-420b-87e0-aacc03e358dc,2019-11-08T08:00:00.000+08:00,3,Aluminum nears two-month highs but seen vulnerable - Reuters
d59295bf-d3a3-4310-b89f-1a9ef7f91b3c,2019-11-08T08:00:00.000+08:00,1,"BP Capital Fund Exits Westlake, Quanta"
428445dd-7233-4feb-8f69-44da89d937fe,2019-11-08T08:00:00.000+08:00,3,Aluminum nears two-month highs but seen vulnerable - Reuters
bdcf6abf-f140-43d1-91cf-52392781dac7,2019-11-07T08:00:00.000+08:00,2,"Morgan Stanley Assumes Alcoa at Equal-Weight, Announces $25 Price Target"
c32ffdc8-dcc9-4157-9ec4-ab7fa5422af9,2019-11-07T08:00:00.000+08:00,3,Aluminum Prices Rising Despite Weak Demand
b74dbc58-0bc7-44d2-bd16-d93c4e74c2b2,2019-11-07T08:00:00.000+08:00,3,"Morgan Stanley Assumes Alcoa at Equal-Weight, Announces $25 Price Target"
e06ea125-df69-4e2d-a2ed-5532747bf7ac,2019-11-07T08:00:00.000+08:00,4,Aluminum Prices Rising Despite Weak Demand
e9f0925e-365d-44dd-9bf0-c3f55a69372c,2019-11-01T08:00:00.000+08:00,5,"Shares of several aluminum companies are trading higher on optimism around the U.S.-China trade deal. China's factory activity expanded and U.S. jobs growth slowed less than expected in October, signalling optimism around the global economy."
cb72f778-4e16-4605-9ee3-6ec4b2e790cd,2019-11-01T08:00:00.000+08:00,4,Alcoa: The Worst May Be Behind
e7c661a6-3b10-4090-93c9-378d1f6ba9b2,2019-11-01T08:00:00.000+08:00,3,"Simple Market Timing Strategies That Work - November 01, 2019"
3272e8c0-9108-4e55-8694-5e3d3eb46d95,2019-11-01T08:00:00.000+08:00,4,"Shares of several aluminum companies are trading higher on optimism around the U.S.-China trade deal. China's factory activity expanded and U.S. jobs growth slowed less than expected in October, signalling optimism around the global economy."
3148c78f-c55c-4653-9cac-7fba958ca7b0,2019-11-01T08:00:00.000+08:00,3,Alcoa: The Worst May Be Behind
ba452211-db6a-4335-ab2a-273fd2598c03,2019-11-01T08:00:00.000+08:00,2,"Simple Market Timing Strategies That Work - November 01, 2019"
dd4880a5-7e85-4cb9-b707-beddb25a580c,2019-10-29T08:00:00.000+08:00,2,"Further Restructuring At Alcoa Is Welcome, But Macro Pressures Are Still In Play"
bc62d5bd-e50d-4edb-a2e0-b15e3614c7df,2019-10-29T08:00:00.000+08:00,2,"Further Restructuring At Alcoa Is Welcome, But Macro Pressures Are Still In Play"
afd63e58-d36f-4f16-8c73-4039bd84def6,2019-10-23T08:00:00.000+08:00,3,"Benzinga's Top Upgrades, Downgrades For October 23, 2019"
e8ae733f-132e-407c-a8f8-58ec1ffe548d,2019-10-23T08:00:00.000+08:00,3,"Benzinga's Top Upgrades, Downgrades For October 23, 2019"
9957e504-e20e-4cca-81e9-d244ee2d7f57,2019-10-21T08:00:00.000+08:00,3,"Benzinga's Top Upgrades, Downgrades For October 21, 2019"
ab14c0d5-8b8d-4f90-9101-7b90c6e314f1,2019-10-21T08:00:00.000+08:00,2,Gabelli & Co. Downgrades Alcoa to Hold
68c9bc86-26af-4c3f-a42a-b07f64ce47cb,2019-10-21T08:00:00.000+08:00,2,Alcoa cut at Gabelli as aluminum may be challenged by increased China scrap
c8923e03-e9e8-442b-a18d-072311eb576d,2019-10-21T08:00:00.000+08:00,3,"Alcoa - There Is Hope, Even After Disappointing Earnings"
7671eb2d-3411-4c9e-b3b3-8c3cd936607f,2019-10-21T08:00:00.000+08:00,1,"Benzinga's Top Upgrades, Downgrades For October 21, 2019"
f05b230a-9953-4a28-9e5c-e52b3cf4a25d,2019-10-21T08:00:00.000+08:00,2,Gabelli & Co. Downgrades Alcoa to Hold
c220d543-af50-4db3-9032-c886749e7efa,2019-10-21T08:00:00.000+08:00,2,Alcoa cut at Gabelli as aluminum may be challenged by increased China scrap
12385ca7-e8ea-4258-98b0-7513c368b08b,2019-10-21T08:00:00.000+08:00,3,"Alcoa - There Is Hope, Even After Disappointing Earnings"
e6d6ad90-f59c-43dc-bbdb-f40872adc1bb,2019-10-18T08:00:00.000+08:00,4,Alcoa shares are trading higher despite no company-specific news. The stock has rallied approximately 14% over the past 8 trading sessions.
ea161fa5-9e7c-4b58-baa2-2a71e3f4007b,2019-10-18T08:00:00.000+08:00,3,48 Biggest Movers From Yesterday
da3a6d02-fd69-4f94-8153-32ccef5e75f8,2019-10-18T08:00:00.000+08:00,4,Alcoa shares are trading higher despite no company-specific news. The stock has rallied approximately 14% over the past 8 trading sessions.
2e1f306d-62a9-4825-bba1-78b53a665596,2019-10-18T08:00:00.000+08:00,2,48 Biggest Movers From Yesterday
beb38ba5-f804-40ac-90f1-d70f4bcdd240,2019-10-17T08:00:00.000+08:00,1,32 Stocks Moving In Thursday's Mid-Day Session
c2ac2a4d-22ce-421f-9481-0f8aea63dfa6,2019-10-17T08:00:00.000+08:00,4,"B. Riley Maintains Buy on Alcoa, Lowers Price Target to $26"
421c2b61-336a-489d-a367-5e1697a3a227,2019-10-17T08:00:00.000+08:00,5,Alcoa shares are trading higher despite the company reporting worse-than-expected Q3 EPS and sales results.
77a2bc6e-b11e-4d9d-9224-4ec47b5c1e7c,2019-10-17T08:00:00.000+08:00,4,US Markets Advance Thursday
e8a4c8f6-49e5-4b36-b77d-e274430f3c40,2019-10-17T08:00:00.000+08:00,2,Alcoa Corporation 2019 Q3 - Results - Earnings Call Presentation
d4a00322-c7fe-4c50-a57b-f713264cf346,2019-10-17T08:00:00.000+08:00,4,"NFLX, ACB among top premarket gainers"
39480da9-4dcb-4d28-a954-c0b3395bd009,2019-10-17T08:00:00.000+08:00,3,Wall Street Breakfast: Brexit Deal Reached... If It Can Pass Parliament
91103454-a590-4f69-961d-98fcd0d60f6e,2019-10-17T08:00:00.000+08:00,4,32 Stocks Moving In Thursday's Mid-Day Session
6dbb87bd-64b7-4c3c-a7c0-e7fb4c50813e,2019-10-17T08:00:00.000+08:00,5,"B. Riley Maintains Buy on Alcoa, Lowers Price Target to $26"
a416a854-581e-46bd-8cb5-14930397ef56,2019-10-17T08:00:00.000+08:00,4,Alcoa shares are trading higher despite the company reporting worse-than-expected Q3 EPS and sales results.
95cdf058-acf8-4ee3-809b-ff2f3d99bd36,2019-10-17T08:00:00.000+08:00,5,US Markets Advance Thursday
ac66c1df-5f6d-4185-89b9-ec4211036119,2019-10-17T08:00:00.000+08:00,3,Alcoa Corporation 2019 Q3 - Results - Earnings Call Presentation
700bee73-d347-4fd6-913c-df1d3b4ae0c1,2019-10-17T08:00:00.000+08:00,4,"NFLX, ACB among top premarket gainers"
bf29cdd1-f28a-4057-8fca-faf13bc652c9,2019-10-17T08:00:00.000+08:00,2,Wall Street Breakfast: Brexit Deal Reached... If It Can Pass Parliament
6a349e35-356e-41bf-8654-6b9e540b5812,2019-10-16T08:00:00.000+08:00,2,5 Stocks Moving In Wednesday's After-Hours Session
dbe3bf2d-2764-4f99-9f5f-ab4035301f3e,2019-10-16T08:00:00.000+08:00,4,Alcoa shares are trading higher despite the company reporting worse-than-expected Q3 EPS and sales results.
a4837c53-1712-4ad5-b987-9b9946c855c1,2019-10-16T08:00:00.000+08:00,3,"Alcoa Sees FY19 Shipments Of Bauxite, Alumina And Aluminum Unchanged From Prior Estimates"
5d1a1f62-21c6-4044-8bbe-9b5906cd947e,2019-10-16T08:00:00.000+08:00,4,Alcoa Corporation Announces Portfolio Review; Co. To Pursue Non-Core Asset Sales Expected To Generate $500M-$1B
19a6d714-3e99-4596-bc9f-308e247a9b27,2019-10-16T08:00:00.000+08:00,1,"Alcoa Q3 Adj. EPS $(0.44) Misses $(0.32) Estimate, Sales $2.57B Miss $2.59B Estimate"
9404fda9-d90f-4cb5-bf5b-d6f3ed7d12e3,2019-10-16T08:00:00.000+08:00,4,"Bank Of America Results Keep Financial Sector Flowing, With Netflix In Focus Later"
f4c6fe6a-2e5e-4469-be8a-2a2279352910,2019-10-16T08:00:00.000+08:00,2,"11 Stocks To Watch For October 16, 2019"
4dbd95e1-c47d-4bf4-a916-e5e28dd62cf8,2019-10-16T08:00:00.000+08:00,3,"Earnings Scheduled For October 16, 2019"
61ea7fa7-48d0-4d67-adec-929ba66fe8b5,2019-10-16T08:00:00.000+08:00,4,Alcoa Corporation (AA) CEO Roy Harvey on Q3 2019 Results - Earnings Call Transcript
b5e73503-2791-469b-b965-cf56f069c8c1,2019-10-16T08:00:00.000+08:00,5,Dow Jones Futures: Netflix Leads Big Earnings Movers As Stock Market Rally Holds Strong
b4584890-435c-4511-a40a-31896b30a27d,2019-10-16T08:00:00.000+08:00,2,"Alcoa (AA) Reports Q3 Loss, Tops Revenue Estimates"
e82c3693-e0a9-456b-a950-5e4fa7c20881,2019-10-16T08:00:00.000+08:00,3,"IBM, NFLX and AA among after hour movers"
1a4fa326-8e92-4cc5-9999-8290490b9123,2019-10-16T08:00:00.000+08:00,3,Alcoa reports Q3 loss but investors like portfolio review to drive lower costs
d47c0357-ff16-4977-a996-2b2ede74ac6c,2019-10-16T08:00:00.000+08:00,1,"Alcoa EPS misses by $0.15, misses on revenue"
58990729-7c87-42d1-934d-9e1dc8738567,2019-10-16T08:00:00.000+08:00,3,"Market Volatility Bulletin: Stocks Absorb Negative Retail Sales Print Gracefully, VIX Holds Tight"
ce09e705-d579-4565-b467-884505098b01,2019-10-16T08:00:00.000+08:00,2,5 Stocks Moving In Wednesday's After-Hours Session
ce3d8726-8024-46da-8db0-eb7968394fb9,2019-10-16T08:00:00.000+08:00,4,Alcoa shares are trading higher despite the company reporting worse-than-expected Q3 EPS and sales results.
5564629a-365e-4475-84a2-35b99689ce51,2019-10-16T08:00:00.000+08:00,3,"Alcoa Sees FY19 Shipments Of Bauxite, Alumina And Aluminum Unchanged From Prior Estimates"
9fa2b921-0aa0-4f30-be21-fad4c2de5cda,2019-10-16T08:00:00.000+08:00,4,Alcoa Corporation Announces Portfolio Review; Co. To Pursue Non-Core Asset Sales Expected To Generate $500M-$1B
95bbad8f-63ba-4361-b254-051b8a386027,2019-10-16T08:00:00.000+08:00,1,"Alcoa Q3 Adj. EPS $(0.44) Misses $(0.32) Estimate, Sales $2.57B Miss $2.59B Estimate"
e5fb6e64-240d-436e-ad88-fe0347f4cf8d,2019-10-16T08:00:00.000+08:00,4,"Bank Of America Results Keep Financial Sector Flowing, With Netflix In Focus Later"
aa4f1d71-a097-48ce-a344-b23da83cd148,2019-10-16T08:00:00.000+08:00,2,"11 Stocks To Watch For October 16, 2019"
ba404108-239c-4bad-b468-8e9796911e41,2019-10-16T08:00:00.000+08:00,3,"Earnings Scheduled For October 16, 2019"
9900052c-2ca0-4046-85c1-8eba9a2cbc3e,2019-10-16T08:00:00.000+08:00,4,Alcoa Corporation (AA) CEO Roy Harvey on Q3 2019 Results - Earnings Call Transcript
1ec6d4a8-89d3-4319-a8db-13db20af24dc,2019-10-16T08:00:00.000+08:00,5,Dow Jones Futures: Netflix Leads Big Earnings Movers As Stock Market Rally Holds Strong
65fd35fc-ba48-4c8b-bab5-0de402fb43b0,2019-10-16T08:00:00.000+08:00,2,"Alcoa (AA) Reports Q3 Loss, Tops Revenue Estimates"
5808dfaa-9e99-4717-b3d9-9e9938325ab9,2019-10-16T08:00:00.000+08:00,3,"IBM, NFLX and AA among after hour movers"
78a57f05-df2f-4bca-b905-fa62f6de8997,2019-10-16T08:00:00.000+08:00,3,Alcoa reports Q3 loss but investors like portfolio review to drive lower costs
6499e77f-bb9d-4bc1-8142-572293e7f27c,2019-10-16T08:00:00.000+08:00,1,"Alcoa EPS misses by $0.15, misses on revenue"
67a152b5-6517-4510-a88a-35b9f51143b5,2019-10-16T08:00:00.000+08:00,3,"Market Volatility Bulletin: Stocks Absorb Negative Retail Sales Print Gracefully, VIX Holds Tight"
6b2f89af-187d-44a0-86a8-bafb80591223,2019-10-15T08:00:00.000+08:00,2,Notable earnings after Wednesday's close
11d7c31d-51e3-4dc8-be29-131790a72f86,2019-10-15T08:00:00.000+08:00,1,Alcoa Q3 2019 Earnings Preview
85ab96cf-f87a-4a05-af8f-939cb346714e,2019-10-15T08:00:00.000+08:00,3,Earnings season kicks off
39b3d3b1-17c2-4049-9c84-23280a7e08db,2019-10-15T08:00:00.000+08:00,2,Notable earnings after Wednesday's close
4008cae1-cec5-487c-892e-b413993efe74,2019-10-15T08:00:00.000+08:00,1,Alcoa Q3 2019 Earnings Preview
4b5fbcc1-4de7-43c6-8c48-24854792978c,2019-10-15T08:00:00.000+08:00,2,Earnings season kicks off
f7fe1c5d-dcd0-491c-a986-47c5ab2d8cb2,2019-10-14T08:00:00.000+08:00,3,"Earnings, Econ Numbers And The Beige Book Pepper The Second Round of The WeTrader Competition"
dd08c007-5011-4fef-88c7-8a761f9cd0ad,2019-10-14T08:00:00.000+08:00,3,"Earnings, Econ Numbers And The Beige Book Pepper The Second Round of The WeTrader Competition"
e42fab11-d2f6-4c03-99e3-7ac57f03775a,2019-10-11T08:00:00.000+08:00,4,Shares of several basic material companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks as traders grew more optimistic over the possibility of a limited trade deal. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.
9fc890d9-5f01-4b35-805c-7c15bfe35a68,2019-10-11T08:00:00.000+08:00,5,Shares of several basic material companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks as traders grew more optimistic over the possibility of a limited trade deal. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.
26f83395-3762-4a5e-b663-49148db1fb0a,2019-10-10T08:00:00.000+08:00,2,"JP Morgan Maintains Overweight on Alcoa, Lowers Price Target to $26"
b70827fe-2675-4b4a-9d07-c87dcc1d1fcd,2019-10-10T08:00:00.000+08:00,2,"JP Morgan Maintains Overweight on Alcoa, Lowers Price Target to $26"
54601217-5257-4f09-9080-4abfcf6a984c,2019-10-09T08:00:00.000+08:00,3,Analysts Estimate Alcoa (AA) to Report a Decline in Earnings: What to Look Out for
8c6e85ab-44eb-4b9a-a930-d05a3d15bcf0,2019-10-09T08:00:00.000+08:00,4,Wall Street Breakfast: Stocks Poised For Gains Ahead Of Trade Talks
f5388d55-a003-4c25-9dda-b96ef97384cc,2019-10-09T08:00:00.000+08:00,2,Analysts Estimate Alcoa (AA) to Report a Decline in Earnings: What to Look Out for
f85095fb-77e0-42c3-a54c-048c9b4f3c6f,2019-10-09T08:00:00.000+08:00,2,Wall Street Breakfast: Stocks Poised For Gains Ahead Of Trade Talks
1e26a9d7-76e5-4e90-a936-c718779b0046,2019-10-08T08:00:00.000+08:00,1,"Shares of several basic material companies are trading lower as optimism around the upcoming U.S.-China trade talks waned. A report says China is toning down its expectations of the meeting. The U.S. expanded its trade blacklist, and scheduled an increase in tariffs on $250 billion worth of Chinese goods from 25% to 30% on Oct. 15, which will go into effect if no progress is made."
792fd3c5-eac4-4728-b5fb-711cea45f54e,2019-10-08T08:00:00.000+08:00,3,"Shares of several basic material companies are trading lower as optimism around the upcoming U.S.-China trade talks waned. A report says China is toning down its expectations of the meeting. The U.S. expanded its trade blacklist, and scheduled an increase in tariffs on $250 billion worth of Chinese goods from 25% to 30% on Oct. 15, which will go into effect if no progress is made."
2bc175ec-1c9c-4700-80da-bf322b21cfa9,2019-10-07T08:00:00.000+08:00,4,Alcoa Corp For Q3 Has Recorded $37M Restructuring Charge For Employee Termination And Severance Costs
6bca7eb9-602e-4ed8-9468-c6370c0d27f4,2019-10-07T08:00:00.000+08:00,3,Alcoa to take $37M restructuring charge for Q3
ae0e7dda-edbb-412b-9e9c-ea07cd006f45,2019-10-07T08:00:00.000+08:00,1,Alcoa Corp For Q3 Has Recorded $37M Restructuring Charge For Employee Termination And Severance Costs
1e884754-a948-49e4-99b2-8f4fb06f6001,2019-10-07T08:00:00.000+08:00,2,Alcoa to take $37M restructuring charge for Q3
f2a58077-af43-4aa8-9bf6-514d946e1be9,2019-09-26T08:00:00.000+08:00,3,Alcoa price target cut at B. Riley FBR on lower aluminum price outlook
6d6e667b-43cd-4bcf-b4c4-bf832ed5b9f5,2019-09-26T08:00:00.000+08:00,4,Alcoa price target cut at B. Riley FBR on lower aluminum price outlook
e708d9be-2948-4c60-80c0-f0737c84d491,2019-09-23T08:00:00.000+08:00,5,"Benzinga's Top Upgrades, Downgrades For September 23, 2019"
5e527d12-d134-4084-aa82-21832a861f66,2019-09-23T08:00:00.000+08:00,1,Alcoa shares are trading lower after Goldman Sachs downgraded the stock from Buy to Neutral and lowered the price target from $30 to $25 per share.
3b81ab63-fa80-4c7c-88fc-1851ba22be51,2019-09-23T08:00:00.000+08:00,2,10 Biggest Price Target Changes For Monday
75482e89-5104-47e7-b85a-41319db09f17,2019-09-23T08:00:00.000+08:00,3,"Goldman Sachs Downgrades Alcoa to Neutral, Lowers Price Target to $25"
8a003246-2529-4686-bd19-b76e45948a86,2019-09-23T08:00:00.000+08:00,4,Why You Should Avoid Alcoa
58ca4f38-51de-4895-a0fa-867e928b12a3,2019-09-23T08:00:00.000+08:00,5,"Alcoa, Schnitzer Steel, Commercial Metals all cut at Goldman"
5d88639e-9ce8-4fd6-904c-53d9a8440a3f,2019-09-23T08:00:00.000+08:00,1,"Benzinga's Top Upgrades, Downgrades For September 23, 2019"
be18cdaa-5215-4eb2-abae-73e64e6ef7f2,2019-09-23T08:00:00.000+08:00,2,Alcoa shares are trading lower after Goldman Sachs downgraded the stock from Buy to Neutral and lowered the price target from $30 to $25 per share.
ab2a7e95-4533-45a0-b45f-35345d589f44,2019-09-23T08:00:00.000+08:00,3,10 Biggest Price Target Changes For Monday
f45d6c46-ac59-47d2-8eef-e59be070a109,2019-09-23T08:00:00.000+08:00,4,"Goldman Sachs Downgrades Alcoa to Neutral, Lowers Price Target to $25"
470fa0ce-614b-44be-9005-b28fbf652bd0,2019-09-23T08:00:00.000+08:00,5,Why You Should Avoid Alcoa
125b81da-747b-423d-bac7-b35b5e9c7b79,2019-09-23T08:00:00.000+08:00,2,"Alcoa, Schnitzer Steel, Commercial Metals all cut at Goldman"
b981bcb6-ec50-4081-b2e1-60afa88b364b,2019-09-20T08:00:00.000+08:00,4,United Steelworkers At Five Alcoa US Locations Ratify New Labor Agreement
29cb80ba-305c-4a40-91fe-c37ffcd35f9a,2019-09-20T08:00:00.000+08:00,3,"Alcoa, union conflict ends as new labor deal ratified"
b042fa49-5c90-48c5-8008-d84d02c3e50c,2019-09-20T08:00:00.000+08:00,4,United Steelworkers At Five Alcoa US Locations Ratify New Labor Agreement
312f2869-33d5-4885-aca8-1faaf719154c,2019-09-20T08:00:00.000+08:00,3,"Alcoa, union conflict ends as new labor deal ratified"
b985b02a-8bef-4fe9-8d15-34f6256fc8f2,2019-09-14T08:00:00.000+08:00,2,"AskSlim Market Week, Sept. 14"
138182ec-f5ee-4ce2-9a4b-6427e37aa69f,2019-09-14T08:00:00.000+08:00,3,"AskSlim Market Week, Sept. 14"
c56ff8b7-f826-4a5c-acfd-e550501a5d12,2019-09-11T08:00:00.000+08:00,4,"Shares of several aluminum companies are trading higher. Credit Suisse upgraded Alcoa's stock to Outperform as the firm expects 'alumina prices to recover on significant capacity cuts in China, an end to inventory destocking, and the Alpart shutdown.'"
437d1182-5cf5-4603-ba81-9293f471467f,2019-09-11T08:00:00.000+08:00,5,Credit Suisse Upgrades Alcoa After 'Key Downside Risk Factor' Dissipates
73b821a2-dd0e-42f4-ba7d-c128b81eea06,2019-09-11T08:00:00.000+08:00,1,"Benzinga's Top Upgrades, Downgrades For September 11, 2019"
ded64f79-f479-46b9-8b09-34d1023250f4,2019-09-11T08:00:00.000+08:00,4,"UPDATE: Credit Suisse Upgrades Alcoa To Outperform, Raises Target To $27 As Firm Notes 'we expect alumina prices to recover on significant capacity cuts in China, an end to inventory destocking, and the Alpart shutdown'"
814d936f-e874-4d62-ad9c-70b6ee966939,2019-09-11T08:00:00.000+08:00,5,"Credit Suisse Upgrades Alcoa to Outperform, Raises Price Target to $27"
50b6a2c6-f254-4f8f-b59a-7d41c7033252,2019-09-11T08:00:00.000+08:00,3,Alcoa Corporation (AA) Management Presents at Morgan Stanley 7th Annual Laguna Conference (Transcript)
b8e543aa-1e57-42d7-a3eb-421bb77a4d8f,2019-09-11T08:00:00.000+08:00,4,Alcoa (AA) Presents At Credit Suisse 32nd Annual Basic Materials Conference - Slideshow
dc0122cc-709d-4e09-97fe-67fb299eef14,2019-09-11T08:00:00.000+08:00,5,Alcoa upgraded at Credit Suisse as alumina prices on path to recovery
4ca060a5-6f08-48b2-94f6-06af9c9cc358,2019-09-11T08:00:00.000+08:00,4,"Shares of several aluminum companies are trading higher. Credit Suisse upgraded Alcoa's stock to Outperform as the firm expects 'alumina prices to recover on significant capacity cuts in China, an end to inventory destocking, and the Alpart shutdown.'"
89dd7643-cee5-4d9c-aa98-d1015a03b3b0,2019-09-11T08:00:00.000+08:00,5,Credit Suisse Upgrades Alcoa After 'Key Downside Risk Factor' Dissipates
7d80a5cb-62a6-4301-b99d-b7237c664602,2019-09-11T08:00:00.000+08:00,3,"Benzinga's Top Upgrades, Downgrades For September 11, 2019"
84092099-ef26-473f-a436-7337dcce2a3c,2019-09-11T08:00:00.000+08:00,4,"UPDATE: Credit Suisse Upgrades Alcoa To Outperform, Raises Target To $27 As Firm Notes 'we expect alumina prices to recover on significant capacity cuts in China, an end to inventory destocking, and the Alpart shutdown'"
